Ticker,Datetime,Price
AAL,2023-09-19 09:30:00,13.19
AAL,2023-09-20 09:30:00,13.06
AAL,2023-09-21 09:30:00,13.06
AAL,2023-09-22 09:30:00,12.9
AAL,2023-09-25 09:30:00,12.91
AAL,2023-09-26 09:30:00,12.7
AAL,2023-09-27 09:30:00,12.61
AAL,2023-09-28 09:30:00,12.92
AAL,2023-09-29 09:30:00,12.81
AAL,2023-10-02 09:30:00,12.75
AAL,2023-10-03 09:30:00,12.29
AAL,2023-10-04 09:30:00,12.73
AAL,2023-10-05 09:30:00,12.85
AAL,2023-10-06 09:30:00,12.76
AAL,2023-10-09 09:30:00,12.24
AAL,2023-10-10 09:30:00,12.26
AAL,2023-10-11 09:30:00,12.48
AAL,2023-10-12 09:30:00,12.06
AAL,2023-10-13 09:30:00,11.72
AAL,2023-10-16 09:30:00,11.94
AAL,2023-10-17 09:30:00,11.94
AAL,2023-10-18 09:30:00,11.36
AAL,2023-10-19 09:30:00,11.45
AAL,2023-10-20 09:30:00,11.08
AAL,2023-10-23 09:30:00,11.29
AAL,2023-10-24 09:30:00,11.21
AAL,2023-10-25 09:30:00,11.04
AAL,2023-10-26 09:30:00,11.15
AAL,2023-10-27 09:30:00,10.92
AAL,2023-10-30 09:30:00,11.18
AAL,2023-10-31 09:30:00,11.15
AAL,2023-11-01 09:30:00,11.14
AAL,2023-11-02 09:30:00,11.4
AAL,2023-11-03 09:30:00,11.98
AAL,2023-11-06 09:30:00,11.66
AAL,2023-11-07 09:30:00,11.75
AAL,2023-11-08 09:30:00,12.01
AAL,2023-11-09 09:30:00,11.75
AAL,2023-11-10 09:30:00,11.8
AAL,2023-11-13 09:30:00,11.78
AAL,2023-11-14 09:30:00,12.25
AAL,2023-11-15 09:30:00,12.42
AAL,2023-11-16 09:30:00,12.19
AAL,2023-11-17 09:30:00,12.29
AAL,2023-11-20 09:30:00,12.4
AAL,2023-11-21 09:30:00,12.13
AAL,2023-11-22 09:30:00,12.31
AAL,2023-11-24 09:30:00,12.31
AAL,2023-11-27 09:30:00,12.18
AAL,2023-11-28 09:30:00,12.17
AAL,2023-11-29 09:30:00,12.23
AAL,2023-11-30 09:30:00,12.43
AAL,2023-12-01 09:30:00,13.02
AAL,2023-12-04 09:30:00,13.35
AAL,2023-12-05 09:30:00,13.13
AAL,2023-12-06 09:30:00,13.48
AAL,2023-12-07 09:30:00,13.91
AAL,2023-12-08 09:30:00,13.76
AAL,2023-12-11 09:30:00,13.72
AAL,2023-12-12 09:30:00,14.04
AAL,2023-12-13 09:30:00,14.09
AAL,2023-12-14 09:30:00,14.59
AAL,2023-12-15 09:30:00,14.49
AAL,2023-12-18 09:30:00,14.24
AAL,2023-12-19 09:30:00,14.3
AAL,2023-12-20 09:30:00,13.98
AAL,2023-12-21 09:30:00,14.35
AAL,2023-12-22 09:30:00,14.31
AAL,2023-12-26 09:30:00,14.11
AAL,2023-12-27 09:30:00,13.99
AAL,2023-12-28 09:30:00,13.98
AAL,2023-12-29 09:30:00,13.74
AAL,2024-01-02 09:30:00,13.44
AAL,2024-01-03 09:30:00,12.95
AAL,2024-01-04 09:30:00,13.09
AAL,2024-01-05 09:30:00,13.6
AAL,2024-01-08 09:30:00,14.58
AAL,2024-01-09 09:30:00,14.38
AAL,2024-01-10 09:30:00,14.35
AAL,2024-01-11 09:30:00,14.59
AAL,2024-01-12 09:30:00,13.21
AAL,2024-01-16 09:30:00,13.19
AAL,2024-01-17 09:30:00,12.93
AAL,2024-01-18 09:30:00,13.82
AAL,2024-01-19 09:30:00,13.66
AAL,2024-01-22 09:30:00,13.62
AAL,2024-01-23 09:30:00,14.0
AAL,2024-01-24 09:30:00,13.93
AAL,2024-01-25 09:30:00,15.36
AAL,2024-01-26 09:30:00,15.13
AAL,2024-01-29 09:30:00,14.94
AAL,2024-01-30 09:30:00,14.53
AAL,2024-01-31 09:30:00,14.23
AAL,2024-02-01 09:30:00,14.34
AAL,2024-02-02 09:30:00,14.56
AAL,2024-02-05 09:30:00,14.26
AAL,2024-02-06 09:30:00,14.9
AAL,2024-02-07 09:30:00,14.91
AAL,2024-02-08 09:30:00,14.95
AAL,2024-02-09 09:30:00,14.88
AAL,2024-02-12 09:30:00,14.93
AAL,2024-02-13 09:30:00,14.61
AAL,2024-02-14 09:30:00,14.86
AAL,2024-02-15 09:30:00,14.9
AAL,2024-02-16 09:30:00,14.64
AAL,2024-02-20 09:30:00,14.7
AAL,2024-02-21 09:30:00,14.79
AAL,2024-02-22 09:30:00,15.24
AAL,2024-02-23 09:30:00,15.13
AAL,2024-02-26 09:30:00,15.28
AAL,2024-02-27 09:30:00,15.54
AAL,2024-02-28 09:30:00,15.46
AAL,2024-02-29 09:30:00,15.68
AAL,2024-03-01 09:30:00,15.66
AAL,2024-03-04 09:30:00,14.81
AAL,2024-03-05 09:30:00,14.67
AAL,2024-03-06 09:30:00,14.88
AAL,2024-03-07 09:30:00,14.9
AAL,2024-03-08 09:30:00,14.68
AAL,2024-03-11 09:30:00,14.65
AAL,2024-03-12 09:30:00,13.96
AAL,2024-03-13 09:30:00,14.0
AAL,2024-03-14 09:30:00,13.99
AAL,2024-03-15 09:30:00,13.96
AAL,2024-03-18 09:30:00,14.11
AAL,2024-03-19 09:30:00,13.93
AAL,2024-03-20 09:30:00,14.57
AAL,2024-03-21 09:30:00,14.78
AAL,2024-03-22 09:30:00,14.82
AAL,2024-03-25 09:30:00,14.92
AAL,2024-03-26 09:30:00,14.92
AAL,2024-03-27 09:30:00,15.3
AAL,2024-03-28 09:30:00,15.35
AAL,2024-04-01 09:30:00,15.41
AAL,2024-04-02 09:30:00,14.4
AAL,2024-04-03 09:30:00,14.16
AAL,2024-04-04 09:30:00,13.83
AAL,2024-04-05 09:30:00,13.76
AAL,2024-04-08 09:30:00,13.9
AAL,2024-04-09 09:30:00,13.95
AAL,2024-04-10 09:30:00,13.41
AAL,2024-04-11 09:30:00,13.62
AAL,2024-04-12 09:30:00,13.15
AAL,2024-04-15 09:30:00,12.94
AAL,2024-04-16 09:30:00,13.03
AAL,2024-04-17 09:30:00,13.89
AAL,2024-04-18 09:30:00,14.02
AAL,2024-04-19 09:30:00,14.11
AAL,2024-04-22 09:30:00,14.53
AAL,2024-04-23 09:30:00,14.23
AAL,2024-04-24 09:30:00,13.92
AAL,2024-04-25 09:30:00,14.13
AAL,2024-04-26 09:30:00,13.88
AAL,2024-04-29 09:30:00,13.98
AAL,2024-04-30 09:30:00,13.51
AAL,2024-05-01 09:30:00,13.58
AAL,2024-05-02 09:30:00,13.86
AAL,2024-05-03 09:30:00,13.85
AAL,2024-05-06 09:30:00,14.65
AAL,2024-05-07 09:30:00,14.25
AAL,2024-05-08 09:30:00,14.42
AAL,2024-05-09 09:30:00,14.48
AAL,2024-05-10 09:30:00,14.4
AAL,2024-05-13 09:30:00,14.93
AAL,2024-05-14 09:30:00,15.19
AAL,2024-05-15 09:30:00,14.94
AAL,2024-05-16 09:30:00,14.79
AAL,2024-05-17 09:30:00,14.73
AAL,2024-05-20 09:30:00,14.52
AAL,2024-05-21 09:30:00,14.03
AAL,2024-05-22 09:30:00,14.1
AAL,2024-05-23 09:30:00,13.82
AAL,2024-05-24 09:30:00,13.84
AAL,2024-05-28 09:30:00,13.44
AAL,2024-05-29 09:30:00,11.62
AAL,2024-05-30 09:30:00,11.44
AAL,2024-05-31 09:30:00,11.5
AAL,2024-06-03 09:30:00,11.53
AAL,2024-06-04 09:30:00,11.5
AAL,2024-06-05 09:30:00,11.62
AAL,2024-06-06 09:30:00,11.43
AAL,2024-06-07 09:30:00,11.5
AAL,2024-06-10 09:30:00,11.49
AAL,2024-06-11 09:30:00,11.28
AAL,2024-06-12 09:30:00,11.5
AAL,2024-06-13 09:30:00,11.44
AAL,2024-06-14 09:30:00,11.28
AAL,2024-06-17 09:30:00,11.44
AAL,2024-06-18 09:30:00,11.28
AAL,2024-06-20 09:30:00,11.24
AAL,2024-06-21 09:30:00,11.2
AAL,2024-06-24 09:30:00,11.16
AAL,2024-06-25 09:30:00,11.13
AAL,2024-06-26 09:30:00,11.12
AAL,2024-06-27 09:30:00,11.28
AAL,2024-06-28 09:30:00,11.33
AAL,2024-07-01 09:30:00,11.04
AAL,2024-07-02 09:30:00,11.05
AAL,2024-07-03 09:30:00,11.12
AAL,2024-07-05 09:30:00,11.04
AAL,2024-07-08 09:30:00,10.93
AAL,2024-07-09 09:30:00,10.98
AAL,2024-07-10 09:30:00,11.15
AAL,2024-07-11 09:30:00,10.73
AAL,2024-07-12 09:30:00,10.68
AAL,2024-07-15 09:30:00,10.63
AAL,2024-07-16 09:30:00,11.19
AAL,2024-07-17 09:30:00,11.01
AAL,2024-07-18 09:30:00,10.62
AAL,2024-07-19 09:30:00,10.58
AAL,2024-07-22 09:30:00,10.69
AAL,2024-07-23 09:30:00,10.48
AAL,2024-07-24 09:30:00,10.17
AAL,2024-07-25 09:30:00,10.6
AAL,2024-07-26 09:30:00,10.62
AAL,2024-07-29 09:30:00,10.43
AAL,2024-07-30 09:30:00,10.76
AAL,2024-07-31 09:30:00,10.64
AAL,2024-08-01 09:30:00,10.14
AAL,2024-08-02 09:30:00,9.63
AAL,2024-08-05 09:30:00,9.28
AAL,2024-08-06 09:30:00,9.31
AAL,2024-08-07 09:30:00,9.26
AAL,2024-08-08 09:30:00,9.89
AAL,2024-08-09 09:30:00,9.86
AAL,2024-08-12 09:30:00,9.61
AAL,2024-08-13 09:30:00,9.81
AAL,2024-08-14 09:30:00,9.74
AAL,2024-08-15 09:30:00,10.09
AAL,2024-08-16 09:30:00,10.05
AAL,2024-08-19 09:30:00,10.31
AAL,2024-08-20 09:30:00,10.29
AAL,2024-08-21 09:30:00,10.4
AAL,2024-08-22 09:30:00,10.14
AAL,2024-08-23 09:30:00,10.39
AAL,2024-08-26 09:30:00,10.21
AAL,2024-08-27 09:30:00,10.17
AAL,2024-08-28 09:30:00,10.15
AAL,2024-08-29 09:30:00,10.39
AAL,2024-08-30 09:30:00,10.62
AAL,2024-09-03 09:30:00,10.6
AAL,2024-09-04 09:30:00,10.63
AAL,2024-09-05 09:30:00,10.8
AAL,2024-09-06 09:30:00,10.8
AAL,2024-09-09 09:30:00,11.22
AAL,2024-09-10 09:30:00,10.99
AAL,2024-09-11 09:30:00,10.77
AAL,2024-09-12 09:30:00,10.88
AAL,2024-09-13 09:30:00,10.69
AAL,2024-09-16 09:30:00,10.81
AAL,2024-09-17 09:30:00,11.17
AAL,2024-09-18 09:30:00,11.03
AAL,2024-09-19 09:30:00,11.11
AAL,2024-09-20 09:30:00,11.01
AAL,2024-09-23 09:30:00,10.98
AAL,2024-09-24 09:30:00,11.04
AAL,2024-09-25 09:30:00,11.0
AAL,2024-09-26 09:30:00,11.79
AAL,2024-09-27 09:30:00,11.56
AAL,2024-09-30 09:30:00,11.24
AAL,2024-10-01 09:30:00,10.9
AAL,2024-10-02 09:30:00,10.74
AAL,2024-10-03 09:30:00,10.82
AAL,2024-10-04 09:30:00,11.51
AAL,2024-10-07 09:30:00,11.53
AAL,2024-10-08 09:30:00,11.92
AAL,2024-10-09 09:30:00,11.93
AAL,2024-10-10 09:30:00,11.76
AAL,2024-10-11 09:30:00,11.79
AAL,2024-10-14 09:30:00,11.87
AAL,2024-10-15 09:30:00,12.03
AAL,2024-10-16 09:30:00,12.89
AAL,2024-10-17 09:30:00,12.81
AAL,2024-10-18 09:30:00,13.09
AAL,2024-10-21 09:30:00,12.97
AAL,2024-10-22 09:30:00,12.96
AAL,2024-10-23 09:30:00,12.83
AAL,2024-10-24 09:30:00,12.78
AAL,2024-10-25 09:30:00,13.15
AAL,2024-10-28 09:30:00,13.6
AAL,2024-10-29 09:30:00,13.82
AAL,2024-10-30 09:30:00,13.94
AAL,2024-10-31 09:30:00,13.4
AAL,2024-11-01 09:30:00,13.54
AAL,2024-11-04 09:30:00,12.99
AAL,2024-11-05 09:30:00,13.19
AAL,2024-11-06 09:30:00,14.0
AAL,2024-11-07 09:30:00,13.62
AAL,2024-11-08 09:30:00,13.81
AAL,2024-11-11 09:30:00,14.16
AAL,2024-11-12 09:30:00,13.91
AAL,2024-11-13 09:30:00,14.01
AAL,2024-11-14 09:30:00,14.26
AAL,2024-11-15 09:30:00,14.39
AAL,2024-11-18 09:30:00,14.29
AAL,2024-11-19 09:30:00,14.33
AAL,2024-11-20 09:30:00,14.46
AAL,2024-11-21 09:30:00,14.2
AAL,2024-11-22 09:30:00,14.38
AAL,2024-11-25 09:30:00,14.92
AAL,2024-11-26 14:09:32,14.762
AAM,2024-09-16 09:30:00,9.98
AAM,2024-09-17 09:30:00,9.98
AAM,2024-09-18 09:30:00,9.982
AAM,2024-09-19 09:30:00,9.98
AAM,2024-09-20 09:30:00,9.99
AAM,2024-09-23 09:30:00,9.99
AAM,2024-09-24 09:30:00,10.005
AAM,2024-09-25 09:30:00,9.995
AAM,2024-09-26 09:30:00,10.01
AAM,2024-09-27 09:30:00,10.01
AAM,2024-09-30 09:30:00,10.02
AAM,2024-10-01 09:30:00,10.01
AAM,2024-10-02 09:30:00,10.01
AAM,2024-10-03 09:30:00,10.015
AAM,2024-10-04 09:30:00,10.015
AAM,2024-10-07 09:30:00,10.02
AAM,2024-10-08 09:30:00,10.02
AAM,2024-10-09 09:30:00,10.01
AAM,2024-10-10 09:30:00,10.02
AAM,2024-10-11 09:30:00,
AAM,2024-10-14 09:30:00,10.02
AAM,2024-10-15 09:30:00,10.018
AAM,2024-10-16 09:30:00,10.02
AAM,2024-10-17 09:30:00,
AAM,2024-10-18 09:30:00,
AAM,2024-10-21 09:30:00,10.02
AAM,2024-10-22 09:30:00,10.03
AAM,2024-10-23 09:30:00,
AAM,2024-10-24 09:30:00,10.03
AAM,2024-10-25 09:30:00,10.04
AAM,2024-10-28 09:30:00,10.045
AAM,2024-10-29 09:30:00,10.04
AAM,2024-10-30 09:30:00,10.02
AAM,2024-10-31 09:30:00,10.04
AAM,2024-11-01 09:30:00,10.05
AAM,2024-11-04 09:30:00,
AAM,2024-11-05 09:30:00,10.05
AAM,2024-11-06 09:30:00,10.06
AAM,2024-11-07 09:30:00,
AAM,2024-11-08 09:30:00,10.06
AAM,2024-11-11 09:30:00,10.05
AAM,2024-11-12 09:30:00,10.06
AAM,2024-11-13 09:30:00,10.05
AAM,2024-11-14 09:30:00,10.06
AAM,2024-11-15 09:30:00,10.05
AAM,2024-11-18 09:30:00,
AAM,2024-11-19 09:30:00,10.05
AAM,2024-11-20 09:30:00,10.051
AAM,2024-11-21 09:30:00,10.05
AAM,2024-11-22 09:30:00,10.06
AAM,2024-11-25 09:30:00,10.05
AAM,2024-11-26 11:20:31,10.05
AAME,2023-06-16 09:30:00,2.24
AAME,2023-06-20 09:30:00,2.1
AAME,2023-06-21 09:30:00,2.1
AAME,2023-06-22 09:30:00,2.04
AAME,2023-06-23 09:30:00,2.11
AAME,2023-06-26 09:30:00,2.05
AAME,2023-06-27 09:30:00,1.98
AAME,2023-06-28 09:30:00,2.02
AAME,2023-06-29 09:30:00,1.89
AAME,2023-06-30 09:30:00,1.93
AAME,2023-07-03 09:30:00,1.93
AAME,2023-07-05 09:30:00,2.0
AAME,2023-07-06 09:30:00,2.04
AAME,2023-07-07 09:30:00,1.96
AAME,2023-07-10 09:30:00,1.9
AAME,2023-07-11 09:30:00,1.93
AAME,2023-07-12 09:30:00,1.93
AAME,2023-07-13 09:30:00,1.86
AAME,2023-07-14 09:30:00,1.82
AAME,2023-07-17 09:30:00,1.8
AAME,2023-07-18 09:30:00,1.86
AAME,2023-07-19 09:30:00,1.89
AAME,2023-07-20 09:30:00,1.82
AAME,2023-07-21 09:30:00,1.85
AAME,2023-07-24 09:30:00,1.8
AAME,2023-07-25 09:30:00,
AAME,2023-07-26 09:30:00,1.94
AAME,2023-07-27 09:30:00,1.87
AAME,2023-07-28 09:30:00,1.83
AAME,2023-07-31 09:30:00,1.83
AAME,2023-08-01 09:30:00,1.77
AAME,2023-08-02 09:30:00,1.76
AAME,2023-08-03 09:30:00,1.81
AAME,2023-08-04 09:30:00,1.92
AAME,2023-08-07 09:30:00,1.86
AAME,2023-08-08 09:30:00,1.82
AAME,2023-08-09 09:30:00,1.84
AAME,2023-08-10 09:30:00,1.77
AAME,2023-08-11 09:30:00,1.81
AAME,2023-08-14 09:30:00,1.97
AAME,2023-08-15 09:30:00,
AAME,2023-08-16 09:30:00,1.73
AAME,2023-08-17 09:30:00,1.87
AAME,2023-08-18 09:30:00,1.8
AAME,2023-08-21 09:30:00,1.91
AAME,2023-08-22 09:30:00,1.91
AAME,2023-08-23 09:30:00,1.99
AAME,2023-08-24 09:30:00,1.98
AAME,2023-08-25 09:30:00,2.0
AAME,2023-08-28 09:30:00,2.1
AAME,2023-08-29 09:30:00,2.12
AAME,2023-08-30 09:30:00,1.96
AAME,2023-08-31 09:30:00,2.03
AAME,2023-09-01 09:30:00,1.98
AAME,2023-09-05 09:30:00,1.95
AAME,2023-09-06 09:30:00,1.88
AAME,2023-09-07 09:30:00,1.86
AAME,2023-09-08 09:30:00,1.9
AAME,2023-09-11 09:30:00,1.96
AAME,2023-09-12 09:30:00,1.88
AAME,2023-09-13 09:30:00,1.95
AAME,2023-09-14 09:30:00,1.95
AAME,2023-09-15 09:30:00,1.99
AAME,2023-09-18 09:30:00,1.94
AAME,2023-09-19 09:30:00,1.92
AAME,2023-09-20 09:30:00,1.96
AAME,2023-09-21 09:30:00,1.94
AAME,2023-09-22 09:30:00,1.95
AAME,2023-09-25 09:30:00,1.94
AAME,2023-09-26 09:30:00,1.89
AAME,2023-09-27 09:30:00,1.87
AAME,2023-09-28 09:30:00,1.84
AAME,2023-09-29 09:30:00,1.93
AAME,2023-10-02 09:30:00,1.91
AAME,2023-10-03 09:30:00,1.88
AAME,2023-10-04 09:30:00,1.83
AAME,2023-10-05 09:30:00,1.83
AAME,2023-10-06 09:30:00,1.81
AAME,2023-10-09 09:30:00,1.75
AAME,2023-10-10 09:30:00,1.81
AAME,2023-10-11 09:30:00,1.82
AAME,2023-10-12 09:30:00,1.86
AAME,2023-10-13 09:30:00,
AAME,2023-10-16 09:30:00,1.82
AAME,2023-10-17 09:30:00,1.73
AAME,2023-10-18 09:30:00,1.8
AAME,2023-10-19 09:30:00,1.93
AAME,2023-10-20 09:30:00,1.81
AAME,2023-10-23 09:30:00,1.94
AAME,2023-10-24 09:30:00,1.94
AAME,2023-10-25 09:30:00,1.8
AAME,2023-10-26 09:30:00,1.88
AAME,2023-10-27 09:30:00,1.88
AAME,2023-10-30 09:30:00,1.69
AAME,2023-10-31 09:30:00,1.72
AAME,2023-11-01 09:30:00,1.79
AAME,2023-11-02 09:30:00,1.82
AAME,2023-11-03 09:30:00,1.88
AAME,2023-11-06 09:30:00,1.76
AAME,2023-11-07 09:30:00,1.72
AAME,2023-11-08 09:30:00,1.72
AAME,2023-11-09 09:30:00,1.54
AAME,2023-11-10 09:30:00,1.6
AAME,2023-11-13 09:30:00,1.58
AAME,2023-11-14 09:30:00,1.71
AAME,2023-11-15 09:30:00,1.85
AAME,2023-11-16 09:30:00,1.92
AAME,2023-11-17 09:30:00,1.83
AAME,2023-11-20 09:30:00,1.89
AAME,2023-11-21 09:30:00,1.89
AAME,2023-11-22 09:30:00,1.93
AAME,2023-11-24 09:30:00,1.93
AAME,2023-11-27 09:30:00,1.88
AAME,2023-11-28 09:30:00,2.0
AAME,2023-11-29 09:30:00,1.9
AAME,2023-11-30 09:30:00,1.95
AAME,2023-12-01 09:30:00,1.91
AAME,2023-12-04 09:30:00,1.94
AAME,2023-12-05 09:30:00,1.91
AAME,2023-12-06 09:30:00,1.89
AAME,2023-12-07 09:30:00,1.92
AAME,2023-12-08 09:30:00,1.91
AAME,2023-12-11 09:30:00,1.89
AAME,2023-12-12 09:30:00,1.84
AAME,2023-12-13 09:30:00,1.88
AAME,2023-12-14 09:30:00,2.01
AAME,2023-12-15 09:30:00,1.98
AAME,2023-12-18 09:30:00,2.03
AAME,2023-12-19 09:30:00,2.03
AAME,2023-12-20 09:30:00,2.0
AAME,2023-12-21 09:30:00,2.01
AAME,2023-12-22 09:30:00,2.11
AAME,2023-12-26 09:30:00,2.09
AAME,2023-12-27 09:30:00,2.16
AAME,2023-12-28 09:30:00,2.2
AAME,2023-12-29 09:30:00,2.45
AAME,2024-01-02 09:30:00,2.44
AAME,2024-01-03 09:30:00,2.42
AAME,2024-01-04 09:30:00,2.44
AAME,2024-01-05 09:30:00,2.5
AAME,2024-01-08 09:30:00,2.52
AAME,2024-01-09 09:30:00,2.55
AAME,2024-01-10 09:30:00,2.55
AAME,2024-01-11 09:30:00,2.51
AAME,2024-01-12 09:30:00,2.61
AAME,2024-01-16 09:30:00,2.51
AAME,2024-01-17 09:30:00,2.69
AAME,2024-01-18 09:30:00,2.65
AAME,2024-01-19 09:30:00,2.63
AAME,2024-01-22 09:30:00,2.48
AAME,2024-01-23 09:30:00,2.5
AAME,2024-01-24 09:30:00,2.57
AAME,2024-01-25 09:30:00,2.66
AAME,2024-01-26 09:30:00,2.62
AAME,2024-01-29 09:30:00,2.63
AAME,2024-01-30 09:30:00,2.64
AAME,2024-01-31 09:30:00,2.72
AAME,2024-02-01 09:30:00,2.72
AAME,2024-02-02 09:30:00,2.75
AAME,2024-02-05 09:30:00,2.75
AAME,2024-02-06 09:30:00,2.43
AAME,2024-02-07 09:30:00,2.4
AAME,2024-02-08 09:30:00,2.51
AAME,2024-02-09 09:30:00,2.55
AAME,2024-02-12 09:30:00,2.43
AAME,2024-02-13 09:30:00,2.5
AAME,2024-02-14 09:30:00,2.55
AAME,2024-02-15 09:30:00,2.47
AAME,2024-02-16 09:30:00,2.42
AAME,2024-02-20 09:30:00,2.51
AAME,2024-02-21 09:30:00,2.58
AAME,2024-02-22 09:30:00,2.7
AAME,2024-02-23 09:30:00,2.7
AAME,2024-02-26 09:30:00,2.72
AAME,2024-02-27 09:30:00,2.72
AAME,2024-02-28 09:30:00,2.73
AAME,2024-02-29 09:30:00,2.73
AAME,2024-03-01 09:30:00,2.67
AAME,2024-03-04 09:30:00,2.64
AAME,2024-03-05 09:30:00,2.71
AAME,2024-03-06 09:30:00,2.72
AAME,2024-03-07 09:30:00,2.8
AAME,2024-03-08 09:30:00,2.83
AAME,2024-03-11 09:30:00,2.76
AAME,2024-03-12 09:30:00,2.76
AAME,2024-03-13 09:30:00,2.79
AAME,2024-03-14 09:30:00,2.79
AAME,2024-03-15 09:30:00,2.71
AAME,2024-03-18 09:30:00,2.68
AAME,2024-03-19 09:30:00,2.8
AAME,2024-03-20 09:30:00,2.79
AAME,2024-03-21 09:30:00,2.79
AAME,2024-03-22 09:30:00,2.78
AAME,2024-03-25 09:30:00,2.78
AAME,2024-03-26 09:30:00,2.75
AAME,2024-03-27 09:30:00,2.8
AAME,2024-03-28 09:30:00,2.8
AAME,2024-04-01 09:30:00,2.82
AAME,2024-04-02 09:30:00,2.58
AAME,2024-04-03 09:30:00,2.18
AAME,2024-04-04 09:30:00,2.17
AAME,2024-04-05 09:30:00,2.19
AAME,2024-04-08 09:30:00,2.17
AAME,2024-04-09 09:30:00,2.11
AAME,2024-04-10 09:30:00,2.28
AAME,2024-04-11 09:30:00,2.23
AAME,2024-04-12 09:30:00,2.19
AAME,2024-04-15 09:30:00,2.02
AAME,2024-04-16 09:30:00,
AAME,2024-04-17 09:30:00,1.96
AAME,2024-04-18 09:30:00,1.95
AAME,2024-04-19 09:30:00,1.96
AAME,2024-04-22 09:30:00,1.96
AAME,2024-04-23 09:30:00,1.92
AAME,2024-04-24 09:30:00,
AAME,2024-04-25 09:30:00,1.9
AAME,2024-04-26 09:30:00,1.96
AAME,2024-04-29 09:30:00,1.88
AAME,2024-04-30 09:30:00,
AAME,2024-05-01 09:30:00,
AAME,2024-05-02 09:30:00,
AAME,2024-05-03 09:30:00,1.88
AAME,2024-05-06 09:30:00,1.81
AAME,2024-05-07 09:30:00,1.76
AAME,2024-05-08 09:30:00,1.83
AAME,2024-05-09 09:30:00,1.87
AAME,2024-05-10 09:30:00,1.78
AAME,2024-05-13 09:30:00,1.69
AAME,2024-05-14 09:30:00,1.79
AAME,2024-05-15 09:30:00,1.76
AAME,2024-05-16 09:30:00,1.71
AAME,2024-05-17 09:30:00,1.71
AAME,2024-05-20 09:30:00,1.64
AAME,2024-05-21 09:30:00,1.74
AAME,2024-05-22 09:30:00,1.7
AAME,2024-05-23 09:30:00,1.68
AAME,2024-05-24 09:30:00,1.65
AAME,2024-05-28 09:30:00,1.63
AAME,2024-05-29 09:30:00,1.64
AAME,2024-05-30 09:30:00,1.66
AAME,2024-05-31 09:30:00,1.67
AAME,2024-06-03 09:30:00,1.74
AAME,2024-06-04 09:30:00,1.79
AAME,2024-06-05 09:30:00,1.82
AAME,2024-06-06 09:30:00,1.81
AAME,2024-06-07 09:30:00,1.78
AAME,2024-06-10 09:30:00,1.83
AAME,2024-06-11 09:30:00,1.83
AAME,2024-06-12 09:30:00,1.78
AAME,2024-06-13 09:30:00,1.9
AAME,2024-06-14 09:30:00,1.83
AAME,2024-06-17 09:30:00,1.9
AAME,2024-06-18 09:30:00,1.73
AAME,2024-06-20 09:30:00,1.8
AAME,2024-06-21 09:30:00,1.66
AAME,2024-06-24 09:30:00,
AAME,2024-06-25 09:30:00,
AAME,2024-06-26 09:30:00,1.66
AAME,2024-06-27 09:30:00,1.72
AAME,2024-06-28 09:30:00,1.69
AAME,2024-07-01 09:30:00,1.69
AAME,2024-07-02 09:30:00,1.58
AAME,2024-07-03 09:30:00,1.59
AAME,2024-07-05 09:30:00,1.58
AAME,2024-07-08 09:30:00,1.55
AAME,2024-07-09 09:30:00,1.56
AAME,2024-07-10 09:30:00,1.56
AAME,2024-07-11 09:30:00,1.58
AAME,2024-07-12 09:30:00,1.67
AAME,2024-07-15 09:30:00,1.61
AAME,2024-07-16 09:30:00,1.66
AAME,2024-07-17 09:30:00,1.71
AAME,2024-07-18 09:30:00,1.69
AAME,2024-07-19 09:30:00,1.63
AAME,2024-07-22 09:30:00,1.63
AAME,2024-07-23 09:30:00,1.6
AAME,2024-07-24 09:30:00,1.58
AAME,2024-07-25 09:30:00,1.6
AAME,2024-07-26 09:30:00,1.58
AAME,2024-07-29 09:30:00,1.51
AAME,2024-07-30 09:30:00,1.52
AAME,2024-07-31 09:30:00,1.54
AAME,2024-08-01 09:30:00,1.52
AAME,2024-08-02 09:30:00,
AAME,2024-08-05 09:30:00,1.56
AAME,2024-08-06 09:30:00,1.52
AAME,2024-08-07 09:30:00,1.57
AAME,2024-08-08 09:30:00,1.52
AAME,2024-08-09 09:30:00,1.51
AAME,2024-08-12 09:30:00,1.5
AAME,2024-08-13 09:30:00,1.5
AAME,2024-08-14 09:30:00,1.6
AAME,2024-08-15 09:30:00,1.55
AAME,2024-08-16 09:30:00,
AAME,2024-08-19 09:30:00,1.55
AAME,2024-08-20 09:30:00,1.51
AAME,2024-08-21 09:30:00,
AAME,2024-08-22 09:30:00,1.55
AAME,2024-08-23 09:30:00,1.54
AAME,2024-08-26 09:30:00,1.6
AAME,2024-08-27 09:30:00,1.6
AAME,2024-08-28 09:30:00,1.56
AAME,2024-08-29 09:30:00,1.56
AAME,2024-08-30 09:30:00,1.6
AAME,2024-09-03 09:30:00,1.64
AAME,2024-09-04 09:30:00,1.62
AAME,2024-09-05 09:30:00,1.68
AAME,2024-09-06 09:30:00,1.67
AAME,2024-09-09 09:30:00,1.72
AAME,2024-09-10 09:30:00,1.72
AAME,2024-09-11 09:30:00,1.75
AAME,2024-09-12 09:30:00,1.74
AAME,2024-09-13 09:30:00,1.66
AAME,2024-09-16 09:30:00,1.69
AAME,2024-09-17 09:30:00,
AAME,2024-09-18 09:30:00,1.55
